n,d_n,maxP,SSD_flag
1,2,2,1
2,5,7,1
3,4,11,1
4,1,12,1
5,1,13,0
6,13,26,0
7,20,46,0
8,39,85,0
9,78,163,0
10,151,314,0
11,291,605,0
12,579,1184,0
13,1138,2322,0
14,2237,4559,0
15,4396,8955,0
16,8641,17596,0
17,17434,35030,0
18,34425,69455,0
19,68271,137726,0
20,135404,273130,0
21,268571,541701,0
22,537142,1078843,0
23,1069888,2148731,0
24,2131135,4279866,0
25,4244836,8524702,0
26,8455247,16979949,0
27,16842223,33822172,0
28,33549042,67371214,0
29,67098084,134469298,0
30,133927597,268396895,0
