n,d_n,maxP,SSD_flag
1,4,4,1
2,3,7,1
3,2,9,1
4,1,10,0
5,1,11,0
6,11,22,0
7,18,40,0
8,33,73,0
9,64,137,0
10,127,264,0
11,243,507,0
12,485,992,0
13,952,1944,0
14,1871,3815,0
15,3678,7493,0
16,7229,14722,0
17,14585,29307,0
18,28800,58107,0
19,57115,115222,0
20,113278,228500,0
21,224685,453185,0
22,449370,902555,0
23,895062,1797617,0
24,1782895,3580512,0
25,3551205,7131717,0
26,7073610,14205327,0
27,14090105,28295432,0
28,28066932,56362364,0
29,56133864,112496228,0
30,112043043,224539271,0
