n,d_n,maxP,SSD_flag
1,3,3,1
2,2,5,1
3,2,7,1
4,1,8,0
5,1,9,0
6,11,20,0
7,15,35,0
8,30,65,0
9,58,123,0
10,115,238,0
11,230,468,0
12,448,916,0
13,881,1797,0
14,1732,3529,0
15,3464,6993,0
16,6870,13863,0
17,13625,27488,0
18,27020,54508,0
19,53592,108100,0
20,106303,214403,0
21,212606,427009,0
22,423480,850489,0
23,843496,1693985,0
24,1680122,3374107,0
25,3346619,6720726,0
26,6666218,13386944,0
27,13278844,26665788,0
28,26557688,53223476,0
29,53009073,106232549,0
30,105805540,212038089,0
