n,d_n,maxP,SSD_flag
1,1,1,1
2,6,7,1
3,4,11,1
4,2,13,1
5,2,15,0
6,14,29,1
7,22,51,1
8,40,91,1
9,78,169,1
10,156,325,1
11,296,621,1
12,570,1191,1
13,1140,2331,1
14,2240,4571,1
15,4402,8973,1
16,8648,17621,1
17,17000,34621,1
18,34000,68621,1
19,67430,136051,1
20,133720,269771,1
21,265200,534971,1
22,525998,1060969,1
23,1043348,2104317,1
24,2086696,4191013,1
25,4156392,8347405,1
26,8278784,16626189,1
27,16490138,33116327,1
28,32846556,65962883,1
29,65427912,131390795,1
30,130329826,261720621,1
