n,d_n,maxP,SSD_flag
1,1,1,1
2,1,2,1
3,5,7,1
4,3,10,1
5,3,13,1
6,12,25,1
7,23,48,1
8,41,89,1
9,79,168,1
10,158,326,1
11,303,629,1
12,604,1233,1
13,1185,2418,1
14,2329,4747,1
15,4579,9326,1
16,9000,18326,0
17,18158,36484,0
18,35855,72339,0
19,71106,143445,0
20,141027,284472,0
21,279725,564197,0
22,559450,1123647,0
23,1114321,2237968,0
24,2219642,4457610,0
25,4421126,8878736,0
26,8806397,17685133,0
27,17541688,35226821,0
28,34942349,70169170,0
29,69884698,140053868,0
30,139489671,279543539,0
