n,d_n,maxP,SSD_flag
1,2,2,1
2,1,3,1
3,5,8,1
4,4,12,1
5,4,16,1
6,14,30,1
7,24,54,1
8,42,96,1
9,84,180,1
10,164,344,1
11,314,658,1
12,604,1262,1
13,1208,2470,1
14,2374,4844,1
15,4664,9508,1
16,9164,18672,1
17,18014,36686,1
18,36028,72714,1
19,71452,144166,1
20,141696,285862,1
21,281018,566880,1
22,557372,1124252,1
23,1105580,2229832,1
24,2211160,4440992,1
25,4404306,8845298,1
26,8772584,17617882,1
27,17473716,35091598,1
28,34805736,69897334,1
29,69330454,139227788,1
30,138103536,277331324,1
