n,d_n,maxP,SSD_flag
1,6,6,1
2,6,12,1
3,2,14,1
4,1,15,1
5,1,16,0
6,4,20,0
7,26,46,0
8,34,80,0
9,66,146,0
10,131,277,0
11,262,539,0
12,519,1058,0
13,1012,2070,0
14,1990,4060,0
15,3980,8040,0
16,7894,15934,0
17,15657,31591,0
18,31052,62643,0
19,61585,124228,0
20,122158,246386,0
21,244316,490702,0
22,486642,977344,0
23,969304,1946648,0
24,1930714,3877362,0
25,3845771,7723133,0
26,7660490,15383623,0
27,15259395,30643018,0
28,30518790,61161808,0
29,60915422,122077230,0
30,121586528,243663758,0
