n,d_n,maxP,SSD_flag
1,3,3,1
2,5,8,1
3,1,9,1
4,1,10,0
5,2,12,0
6,12,24,0
7,21,45,0
8,36,81,0
9,72,153,0
10,143,296,0
11,275,571,0
12,547,1118,0
13,1073,2191,0
14,2110,4301,0
15,4148,8449,0
16,8153,16602,0
17,16449,33051,0
18,32480,65531,0
19,64413,129944,0
20,127753,257697,0
21,253396,511093,0
22,506792,1017885,0
23,1009436,2027321,0
24,2010719,4038040,0
25,4004989,8043029,0
26,7977498,16020527,0
27,15890583,31911110,0
28,31653413,63564523,0
29,63306826,126871349,0
30,126360256,253231605,0
