n,d_n,maxP,SSD_flag
1,4,4,1
2,5,9,1
3,4,13,0
4,1,14,0
5,1,15,0
6,2,17,0
7,3,20,0
8,30,50,0
9,41,91,0
10,77,168,0
11,154,322,0
12,307,629,0
13,612,1241,0
14,1224,2465,0
15,2415,4880,0
16,4789,9669,0
17,9501,19170,0
18,19002,38172,0
19,37850,76022,0
20,75393,151415,0
21,150174,301589,0
22,299124,600713,0
23,595833,1196546,0
24,1186877,2383423,0
25,2373754,4757177,0
26,4738007,9495184,0
27,9457012,18952196,0
28,18876174,37828370,0
29,37676955,75505325,0
30,75203736,150709061,0
