n,d_n,maxP,SSD_flag
1,4,4,1
2,4,8,1
3,6,14,1
4,1,15,1
5,1,16,1
6,2,18,0
7,3,21,0
8,32,53,0
9,45,98,0
10,83,181,0
11,166,347,0
12,331,678,0
13,660,1338,0
14,1320,2658,0
15,2605,5263,0
16,5165,10428,0
17,10247,20675,0
18,20494,41169,0
19,40822,81991,0
20,81313,163304,0
21,161966,325270,0
22,322612,647882,0
23,642619,1290501,0
24,1280073,2570574,0
25,2560146,5130720,0
26,5110045,10240765,0
27,10199596,20440361,0
28,20358370,40798731,0
29,40635427,81434158,0
30,81108888,162543046,0
