n,d_n,maxP,SSD_flag
1,4,4,1
2,2,6,1
3,3,9,1
4,1,10,0
5,1,11,0
6,14,25,0
7,18,43,0
8,37,80,0
9,71,151,0
10,141,292,0
11,282,574,0
12,549,1123,0
13,1080,2203,0
14,2123,4326,0
15,4246,8572,0
16,8421,16993,0
17,16701,33694,0
18,33120,66814,0
19,65691,132505,0
20,130302,262807,0
21,260604,523411,0
22,519085,1042496,0
23,1033924,2076420,0
24,2059427,4135847,0
25,4102153,8238000,0
26,8171186,16409186,0
27,16276681,32685867,0
28,32553362,65239229,0
29,64976422,130215651,0
30,129692240,259907891,0
