n,d_n,maxP,SSD_flag
1,1,1,1
2,2,3,1
3,1,4,0
4,4,8,0
5,5,13,0
6,12,25,0
7,22,47,0
8,40,87,0
9,79,166,0
10,153,319,0
11,294,613,0
12,566,1179,0
13,1166,2345,0
14,2258,4603,0
15,4437,9040,0
16,8874,17914,0
17,17595,35509,0
18,34896,70405,0
19,69226,139631,0
20,137286,276917,0
21,272314,549231,0
22,544628,1093859,0
23,1084819,2178678,0
24,2160764,4339442,0
25,4303933,8643375,0
26,8572970,17216345,0
27,17076714,34293059,0
28,34016142,68309201,0
29,68032284,136341485,0
30,135792254,272133739,0
