n,d_n,maxP,SSD_flag
1,6,6,1
2,5,11,1
3,1,12,1
4,1,13,1
5,2,15,0
6,3,18,0
7,24,42,0
8,30,72,0
9,60,132,0
10,119,251,0
11,236,487,0
12,472,959,0
13,917,1876,0
14,1804,3680,0
15,3608,7288,0
16,7156,14444,0
17,14193,28637,0
18,28150,56787,0
19,55828,112615,0
20,110739,223354,0
21,221478,444832,0
22,441152,885984,0
23,878696,1764680,0
24,1750236,3514916,0
25,3486279,7001195,0
26,6944408,13945603,0
27,13832988,27778591,0
28,27665976,55444567,0
29,55221213,110665780,0
30,110220948,220886728,0
