n,d_n,maxP,SSD_flag
1,6,6,1
2,4,10,1
3,1,11,1
4,1,12,1
5,2,14,0
6,3,17,0
7,22,39,0
8,28,67,0
9,56,123,0
10,111,234,0
11,220,454,0
12,440,894,0
13,855,1749,0
14,1682,3431,0
15,3364,6795,0
16,6672,13467,0
17,13233,26700,0
18,26246,52946,0
19,52052,104998,0
20,103249,208247,0
21,206498,414745,0
22,411314,826059,0
23,819264,1645323,0
24,1631856,3277179,0
25,3250479,6527658,0
26,6474712,13002370,0
27,12897372,25899742,0
28,25794744,51694486,0
29,51486239,103180725,0
30,102765980,205946705,0
