n,d_n,maxP,SSD_flag
1,6,6,1
2,5,11,1
3,4,15,1
4,1,16,0
5,1,17,0
6,2,19,0
7,3,22,0
8,32,54,0
9,43,97,0
10,81,178,0
11,162,340,0
12,323,663,0
13,644,1307,0
14,1288,2595,0
15,2541,5136,0
16,5039,10175,0
17,9997,20172,0
18,19994,40166,0
19,39826,79992,0
20,79329,159321,0
21,158014,317335,0
22,314740,632075,0
23,626939,1259014,0
24,1248839,2507853,0
25,2497678,5005531,0
26,4985359,9990890,0
27,9950724,19941614,0
28,19861622,39803236,0
29,39643915,79447151,0
30,79129816,158576967,0
