n,d_n,maxP,SSD_flag
1,1,1,1
2,1,2,1
3,1,3,0
4,3,6,0
5,5,11,0
6,9,20,0
7,18,38,0
8,35,73,0
9,67,140,0
10,129,269,0
11,258,527,0
12,507,1034,0
13,996,2030,0
14,1957,3987,0
15,3847,7834,0
16,7694,15528,0
17,15259,30787,0
18,30260,61047,0
19,60013,121060,0
20,119030,240090,0
21,236103,476193,0
22,472206,948399,0
23,940565,1888964,0
24,1873436,3762400,0
25,3731613,7494013,0
26,7432966,14926979,0
27,14805919,29732898,0
28,29492808,59225706,0
29,58985616,118211322,0
30,117735129,235946451,0
