n,d_n,maxP,SSD_flag
1,3,3,1
2,1,4,1
3,2,6,1
4,2,8,1
5,8,16,1
6,12,28,1
7,22,50,1
8,44,94,1
9,78,172,1
10,156,328,1
11,300,628,1
12,578,1206,1
13,1112,2318,1
14,2224,4542,1
15,4370,8912,1
16,8584,17496,1
17,16868,34364,1
18,33158,67522,1
19,66316,133838,1
20,131520,265358,1
21,260816,526174,1
22,517262,1043436,1
23,1025940,2069376,1
24,2035012,4104388,1
25,4070024,8174412,1
26,8106890,16281302,1
27,16147464,32428766,1
28,32163408,64592174,1
29,64066000,128658174,1
30,127614738,256272912,1
