n,d_n,maxP,SSD_flag
1,6,6,1
2,3,9,1
3,6,15,0
4,1,16,0
5,1,17,0
6,2,19,0
7,28,47,0
8,32,79,0
9,70,149,0
10,133,282,0
11,266,548,0
12,531,1079,0
13,1033,2112,0
14,2065,4177,0
15,4098,8275,0
16,8126,16401,0
17,16119,32520,0
18,31972,64492,0
19,63413,127905,0
20,126826,254731,0
21,252619,507350,0
22,503173,1010523,0
23,1002248,2012771,0
24,1996370,4009141,0
25,3976621,7985762,0
26,7921270,15907032,0
27,15842540,31749572,0
28,31621667,63371239,0
29,63116508,126487747,0
30,125980397,252468144,0
