n,d_n,maxP,SSD_flag
1,3,3,1
2,3,6,1
3,2,8,1
4,1,9,0
5,1,10,0
6,10,20,0
7,17,37,0
8,31,68,0
9,60,128,0
10,119,247,0
11,238,485,0
12,465,950,0
13,913,1863,0
14,1795,3658,0
15,3590,7248,0
16,7120,14368,0
17,14121,28489,0
18,28004,56493,0
19,55543,112036,0
20,110173,222209,0
21,220346,442555,0
22,438897,881452,0
23,874204,1755656,0
24,1741288,3496944,0
25,3468455,6965399,0
26,6908906,13874305,0
27,13762269,27636574,0
28,27524538,55161112,0
29,54938903,110100015,0
30,109657460,219757475,0
