n,d_n,maxP,SSD_flag
1,2,2,1
2,6,8,1
3,2,10,0
4,1,11,0
5,1,12,0
6,12,24,0
7,22,46,0
8,38,84,0
9,74,158,0
10,147,305,0
11,284,589,0
12,543,1132,0
13,1086,2218,0
14,2134,4352,0
15,4194,8546,0
16,8241,16787,0
17,16198,32985,0
18,32396,65381,0
19,64249,129630,0
20,127412,257042,0
21,252690,509732,0
22,501186,1010918,0
23,994131,2005049,0
24,1988262,3993311,0
25,3960326,7953637,0
26,7888256,15841893,0
27,15712263,31554156,0
28,31297114,62851270,0
29,62341538,125192808,0
30,124181890,249374698,0
