n,d_n,maxP,SSD_flag
1,5,5,1
2,4,9,1
3,3,12,1
4,1,13,0
5,1,14,0
6,2,16,0
7,23,39,0
8,30,69,0
9,57,126,0
10,113,239,0
11,226,465,0
12,451,916,0
13,877,1793,0
14,1727,3520,0
15,3451,6971,0
16,6845,13816,0
17,13577,27393,0
18,26928,54321,0
19,53405,107726,0
20,105933,213659,0
21,212743,426402,0
22,422882,849284,0
23,842313,1691597,0
24,1677781,3369378,0
25,3341985,6711363,0
26,6657042,13368405,0
27,13314084,26682489,0
28,26574763,53257252,0
29,53043593,106300845,0
30,105874443,212175288,0
