n,d_n,maxP,SSD_flag
1,4,4,1
2,5,9,1
3,6,15,1
4,1,16,1
5,1,17,1
6,2,19,0
7,3,22,0
8,34,56,0
9,47,103,0
10,87,190,0
11,174,364,0
12,347,711,0
13,692,1403,0
14,1384,2787,0
15,2731,5518,0
16,5415,10933,0
17,10743,21676,0
18,21486,43162,0
19,42798,85960,0
20,85249,171209,0
21,169806,341015,0
22,338228,679243,0
23,673725,1352968,0
24,1342035,2695003,0
25,2684070,5379073,0
26,5357397,10736470,0
27,10693308,21429778,0
28,21343818,42773596,0
29,42602387,85375983,0
30,85034968,170410951,0
