n,d_n,maxP,SSD_flag
1,2,2,1
2,4,6,1
3,1,7,1
4,1,8,0
5,8,16,0
6,10,26,0
7,24,50,0
8,43,93,0
9,80,173,0
10,157,330,0
11,304,634,0
12,584,1218,0
13,1125,2343,0
14,2317,4660,0
15,4487,9147,0
16,8817,17964,0
17,17634,35598,0
18,34964,70562,0
19,69344,139906,0
20,137563,277469,0
21,272809,550278,0
22,541131,1091409,0
23,1082262,2173671,0
24,2155707,4329378,0
25,4293780,8623158,0
26,8552596,17175754,0
27,17035848,34211602,0
28,33934133,68145735,0
29,67595457,135741192,0
30,135190914,270932106,0
