n,d_n,maxP,SSD_flag
1,1,1,1
2,4,5,1
3,5,10,1
4,2,12,1
5,2,14,0
6,13,27,0
7,22,49,0
8,39,88,0
9,76,164,0
10,152,316,0
11,289,605,0
12,556,1161,0
13,1134,2295,0
14,2207,4502,0
15,4338,8840,0
16,8524,17364,0
17,17048,34412,0
18,33807,68219,0
19,67058,135277,0
20,132982,268259,0
21,263757,532016,0
22,523176,1055192,0
23,1046352,2101544,0
24,2084180,4185724,0
25,4151312,8337036,0
26,8268817,16605853,0
27,16470576,33076429,0
28,32808170,65884599,0
29,65352583,131237182,0
30,130705166,261942348,0
