n,d_n,maxP,SSD_flag
1,6,6,1
2,2,8,1
3,4,12,1
4,1,13,0
5,1,14,0
6,16,30,0
7,22,52,0
8,40,92,0
9,84,176,0
10,163,339,0
11,312,651,0
12,599,1250,0
13,1198,2448,0
14,2356,4804,0
15,4628,9432,0
16,9093,18525,0
17,17874,36399,0
18,35748,72147,0
19,70897,143044,0
20,140596,283640,0
21,278836,562476,0
22,553044,1115520,0
23,1096995,2212515,0
24,2193990,4406505,0
25,4370106,8776611,0
26,8704464,17481075,0
27,17338031,34819106,0
28,34535466,69354572,0
29,68792096,138146668,0
30,137031148,275177816,0
