n,d_n,maxP,SSD_flag
1,5,5,1
2,4,9,1
3,2,11,1
4,1,12,1
5,1,13,0
6,13,26,0
7,21,47,0
8,38,85,0
9,74,159,0
10,147,306,0
11,282,588,0
12,562,1150,0
13,1103,2253,0
14,2168,4421,0
15,4262,8683,0
16,8377,17060,0
17,16975,34035,0
18,33447,67482,0
19,66332,133814,0
20,131561,265375,0
21,263122,528497,0
22,524076,1052573,0
23,1043890,2096463,0
24,2079403,4175866,0
25,4141831,8317697,0
26,8250215,16567912,0
27,16434098,33002010,0
28,32868196,65870206,0
29,65604831,131475037,0
30,130946540,262421577,0
