n,d_n,maxP,SSD_flag
1,1,1,1
2,2,3,1
3,4,7,1
4,4,11,1
5,8,19,1
6,12,31,1
7,24,55,1
8,44,99,1
9,80,179,1
10,160,339,1
11,308,647,1
12,592,1239,1
13,1140,2379,1
14,2280,4659,1
15,4480,9139,1
16,8800,17939,1
17,17292,35231,1
18,33992,69223,1
19,67984,137207,1
20,134828,272035,1
21,267376,539411,1
22,530272,1069683,1
23,1051744,2121427,1
24,2086196,4207623,1
25,4172392,8380015,1
26,8310792,16690807,1
27,16553600,33244407,1
28,32972372,66216779,1
29,65677368,131894147,1
30,130824464,262718611,1
