n,d_n,maxP,SSD_flag
1,6,6,1
2,6,12,1
3,5,17,1
4,1,18,0
5,1,19,0
6,2,21,0
7,3,24,0
8,37,61,0
9,48,109,0
10,91,200,0
11,182,382,0
12,363,745,0
13,724,1469,0
14,1408,2877,0
15,2816,5693,0
16,5584,11277,0
17,11077,22354,0
18,21972,44326,0
19,43581,87907,0
20,86438,174345,0
21,172876,347221,0
22,344344,691565,0
23,685872,1377437,0
24,1366160,2743597,0
25,2721243,5464840,0
26,5420514,10885354,0
27,10797447,21682801,0
28,21594894,43277695,0
29,43103350,86381045,0
30,86033824,172414869,0
