n,d_n,maxP,SSD_flag
1,2,2,1
2,3,5,1
3,2,7,0
4,1,8,0
5,1,9,0
6,9,18,0
7,16,34,0
8,29,63,0
9,56,119,0
10,111,230,0
11,222,452,0
12,434,886,0
13,852,1738,0
14,1675,3413,0
15,3350,6763,0
16,6644,13407,0
17,13177,26584,0
18,26132,52716,0
19,51830,104546,0
20,102808,207354,0
21,205616,412970,0
22,409557,822527,0
23,815764,1638291,0
24,1624884,3263175,0
25,3236591,6499766,0
26,6447050,12946816,0
27,12842270,25789086,0
28,25684540,51473626,0
29,51266272,102739898,0
30,102326928,205066826,0
