n,d_n,maxP,SSD_flag
1,3,3,1
2,4,7,1
3,4,11,1
4,1,12,1
5,1,13,0
6,2,15,0
7,19,34,0
8,27,61,0
9,54,115,0
10,103,218,0
11,206,424,0
12,411,835,0
13,808,1643,0
14,1609,3252,0
15,3191,6443,0
16,6328,12771,0
17,12553,25324,0
18,24900,50224,0
19,49389,99613,0
20,99395,199008,0
21,197365,396373,0
22,393121,789494,0
23,783051,1572545,0
24,1559774,3132319,0
25,3119548,6251867,0
26,6226543,12478410,0
27,12428186,24906596,0
28,24806983,49713579,0
29,49514571,99228150,0
30,98831777,198059927,0
