n,d_n,maxP,SSD_flag
1,3,3,1
2,1,4,1
3,6,10,1
4,2,12,1
5,2,14,0
6,14,28,0
7,24,52,0
8,42,94,0
9,82,176,0
10,164,340,0
11,312,652,0
12,600,1252,0
13,1200,2452,0
14,2358,4810,0
15,4634,9444,0
16,9104,18548,0
17,17896,36444,0
18,35792,72236,0
19,70984,143220,0
20,140768,283988,0
21,279178,563166,0
22,553722,1116888,0
23,1098340,2215228,0
24,2196680,4411908,0
25,4375464,8787372,0
26,8715136,17502508,0
27,17359288,34861796,0
28,34577808,69439604,0
29,68876438,138316042,0
30,137199154,275515196,0
