n,d_n,maxP,SSD_flag
1,4,4,1
2,1,5,1
3,2,7,1
4,2,9,0
5,9,18,0
6,13,31,0
7,24,55,0
8,48,103,0
9,85,188,0
10,170,358,0
11,327,685,0
12,630,1315,0
13,1212,2527,0
14,2424,4951,0
15,4763,9714,0
16,9356,19070,0
17,18385,37455,0
18,36140,73595,0
19,72280,145875,0
20,143348,289223,0
21,284272,573495,0
22,563781,1137276,0
23,1118206,2255482,0
24,2218027,4473509,0
25,4436054,8909563,0
26,8835968,17745531,0
27,17599656,35345187,0
28,35055964,70401151,0
29,69827656,140228807,0
30,139091531,279320338,0
