n,d_n,maxP,SSD_flag
1,4,4,1
2,5,9,1
3,3,12,1
4,1,13,0
5,1,14,0
6,2,16,0
7,24,40,0
8,31,71,0
9,59,130,0
10,117,247,0
11,234,481,0
12,467,948,0
13,908,1856,0
14,1788,3644,0
15,3573,7217,0
16,7087,14304,0
17,14057,28361,0
18,27880,56241,0
19,55293,111534,0
20,109678,221212,0
21,220264,441476,0
22,437832,879308,0
23,872091,1751399,0
24,1737095,3488494,0
25,3460133,6948627,0
26,6892386,13841013,0
27,13784772,27625785,0
28,27514251,55140036,0
29,54918824,110058860,0
30,109617384,219676244,0
