n,d_n,maxP,SSD_flag
1,5,5,1
2,4,9,1
3,6,15,1
4,1,16,1
5,1,17,0
6,2,19,0
7,3,22,0
8,33,55,0
9,46,101,0
10,85,186,0
11,170,356,0
12,339,695,0
13,676,1371,0
14,1352,2723,0
15,2668,5391,0
16,5290,10681,0
17,10495,21176,0
18,20990,42166,0
19,41810,83976,0
20,83281,167257,0
21,165886,333143,0
22,330420,663563,0
23,658172,1321735,0
24,1311054,2632789,0
25,2622108,5254897,0
26,5233721,10488618,0
27,10446452,20935070,0
28,20851094,41786164,0
29,41618907,83405071,0
30,83071928,166476999,0
