n,d_n,maxP,SSD_flag
1,2,2,1
2,3,5,1
3,3,8,1
4,1,9,1
5,1,10,0
6,13,23,0
7,18,41,0
8,36,77,0
9,69,146,0
10,137,283,0
11,274,557,0
12,534,1091,0
13,1050,2141,0
14,2064,4205,0
15,4128,8333,0
16,8187,16520,0
17,16237,32757,0
18,32200,64957,0
19,63866,128823,0
20,126682,255505,0
21,253364,508869,0
22,504664,1013533,0
23,1005200,2018733,0
24,2002213,4020946,0
25,3988189,8009135,0
26,7944178,15953313,0
27,15824490,31777803,0
28,31648980,63426783,0
29,63171278,126598061,0
30,126089192,252687253,0
