n,d_n,maxP,SSD_flag
1,2,2,1
2,3,5,1
3,4,9,1
4,1,10,1
5,1,11,0
6,11,22,0
7,20,42,0
8,33,75,0
9,70,145,0
10,135,280,0
11,264,544,0
12,522,1066,0
13,1024,2090,0
14,2015,4105,0
15,3960,8065,0
16,7785,15850,0
17,15570,31420,0
18,30876,62296,0
19,61230,123526,0
20,121436,244962,0
21,240857,485819,0
22,477754,963573,0
23,955508,1919081,0
24,1903231,3822312,0
25,3790892,7613204,0
26,7550908,15164112,0
27,15040586,30204698,0
28,29959736,60164434,0
29,59678615,119843049,0
30,119357230,239200279,0
