n,d_n,maxP,SSD_flag
1,1,1,1
2,3,4,1
3,1,5,0
4,2,7,0
5,6,13,0
6,9,22,0
7,21,43,0
8,38,81,0
9,74,155,0
10,144,299,0
11,286,585,0
12,563,1148,0
13,1105,2253,0
14,2172,4425,0
15,4270,8695,0
16,8614,17309,0
17,17010,34319,0
18,33734,68053,0
19,66905,134958,0
20,132705,267663,0
21,265410,533073,0
22,528648,1061721,0
23,1053026,2114747,0
24,2097438,4212185,0
25,4177866,8390051,0
26,8321998,16712049,0
27,16577091,33289140,0
28,33154182,66443322,0
29,66175659,132618981,0
30,132085908,264704889,0
