n,d_n,maxP,SSD_flag
1,2,2,1
2,4,6,1
3,4,10,1
4,1,11,1
5,1,12,0
6,12,24,0
7,18,42,0
8,36,78,0
9,72,150,0
10,139,289,0
11,268,557,0
12,533,1090,0
13,1048,2138,0
14,2060,4198,0
15,4048,8246,0
16,7957,16203,0
17,16053,32256,0
18,31699,63955,0
19,62865,126820,0
20,124682,251502,0
21,247304,498806,0
22,494608,993414,0
23,985168,1978582,0
24,1962379,3940961,0
25,3908705,7849666,0
26,7785711,15635377,0
27,15508557,31143934,0
28,30892432,62036366,0
29,61784864,123821230,0
30,123322424,247143654,0
