n,d_n,maxP,SSD_flag
1,1,1,1
2,5,6,1
3,4,10,1
4,2,12,1
5,2,14,0
6,13,27,0
7,22,49,0
8,39,88,0
9,76,164,0
10,152,316,0
11,289,605,0
12,556,1161,0
13,1112,2273,0
14,2185,4458,0
15,4294,8752,0
16,8436,17188,0
17,16583,33771,0
18,33166,66937,0
19,65776,132713,0
20,130440,263153,0
21,258695,521848,0
22,513096,1034944,0
23,1017756,2052700,0
24,2035512,4088212,0
25,4054441,8142653,0
26,8075716,16218369,0
27,16085656,32304025,0
28,32040872,64344897,0
29,63823049,128167946,0
30,127133002,255300948,0
