n,d_n,maxP,SSD_flag
1,1,1,1
2,5,6,1
3,3,9,1
4,2,11,1
5,2,13,0
6,12,25,0
7,22,47,0
8,36,83,0
9,77,160,0
10,149,309,0
11,291,600,0
12,575,1175,0
13,1128,2303,0
14,2220,4523,0
15,4363,8886,0
16,8577,17463,0
17,17154,34617,0
18,34017,68634,0
19,67459,136093,0
20,133790,269883,0
21,265360,535243,0
22,526357,1061600,0
23,1052714,2114314,0
24,2096851,4211165,0
25,4176548,8387713,0
26,8319079,16706792,0
27,16570699,33277491,0
28,33007608,66285099,0
29,65749856,132034955,0
30,131499712,263534667,0
