n,d_n,maxP,SSD_flag
1,1,1,1
2,1,2,1
3,4,6,1
4,3,9,1
5,3,12,0
6,11,23,0
7,21,44,0
8,39,83,0
9,74,157,0
10,148,305,0
11,282,587,0
12,564,1151,0
13,1107,2258,0
14,2175,4433,0
15,4276,8709,0
16,8404,17113,0
17,16808,33921,0
18,33334,67255,0
19,66104,133359,0
20,131101,264460,0
21,260027,524487,0
22,515778,1040265,0
23,1031556,2071821,0
24,2054708,4126529,0
25,4092608,8219137,0
26,8151882,16371019,0
27,16237660,32608679,0
28,32344219,64952898,0
29,64428411,129381309,0
30,128856822,258238131,0
