n,d_n,maxP,SSD_flag
1,4,4,1
2,3,7,1
3,5,12,1
4,1,13,1
5,1,14,0
6,2,16,0
7,24,40,0
8,29,69,0
9,61,130,0
10,117,247,0
11,234,481,0
12,467,948,0
13,910,1858,0
14,1818,3676,0
15,3607,7283,0
16,7153,14436,0
17,14189,28625,0
18,28144,56769,0
19,55821,112590,0
20,112109,224699,0
21,222841,447540,0
22,443864,891404,0
23,884121,1775525,0
24,1761089,3536614,0
25,3507989,7044603,0
26,7015978,14060581,0
27,14003812,28064393,0
28,27951803,56016196,0
29,55791497,111807693,0
30,111360153,223167846,0
