n,d_n,maxP,SSD_flag
1,1,1,1
2,6,7,1
3,6,13,1
4,2,15,1
5,2,17,0
6,4,21,0
7,26,47,0
8,34,81,0
9,66,147,0
10,132,279,0
11,262,541,0
12,520,1061,0
13,1014,2075,0
14,1994,4069,0
15,3988,8057,0
16,7910,15967,0
17,15688,31655,0
18,31114,62769,0
19,61708,124477,0
20,122402,246879,0
21,244804,491683,0
22,487614,979297,0
23,971240,1950537,0
24,1934570,3885107,0
25,3853452,7738559,0
26,7675790,15414349,0
27,15289872,30704221,0
28,30579744,61283965,0
29,61037086,122321051,0
30,121829368,244150419,0
