n,d_n,maxP,SSD_flag
1,3,3,1
2,3,6,1
3,3,9,0
4,1,10,0
5,1,11,0
6,2,13,0
7,19,32,0
8,26,58,0
9,49,107,0
10,97,204,0
11,194,398,0
12,387,785,0
13,754,1539,0
14,1507,3046,0
15,2988,6034,0
16,5927,11961,0
17,11757,23718,0
18,23320,47038,0
19,46253,93291,0
20,92506,185797,0
21,184258,370055,0
22,367009,737064,0
23,731030,1468094,0
24,1456133,2924227,0
25,2900509,5824736,0
26,5777698,11602434,0
27,11555396,23157830,0
28,23088246,46246076,0
29,46060279,92306355,0
30,91936300,184242655,0
