n,d_n,maxP,SSD_flag
1,4,4,1
2,2,6,1
3,2,8,1
4,1,9,0
5,1,10,0
6,12,22,0
7,16,38,0
8,32,70,0
9,62,132,0
10,123,255,0
11,236,491,0
12,469,960,0
13,922,1882,0
14,1812,3694,0
15,3562,7256,0
16,7001,14257,0
17,14125,28382,0
18,27891,56273,0
19,55313,111586,0
20,109704,221290,0
21,217596,438886,0
22,435192,874078,0
23,866822,1740900,0
24,1726643,3467543,0
25,3439161,6906704,0
26,6850431,13757135,0
27,13645549,27402684,0
28,27181394,54584078,0
29,54362788,108946866,0
30,108507980,217454846,0
