n,d_n,maxP,SSD_flag
1,4,4,1
2,6,10,1
3,1,11,1
4,1,12,1
5,2,14,0
6,3,17,0
7,24,41,0
8,30,71,0
9,60,131,0
10,119,250,0
11,236,486,0
12,472,958,0
13,917,1875,0
14,1804,3679,0
15,3608,7287,0
16,7156,14443,0
17,14193,28636,0
18,28150,56786,0
19,55828,112614,0
20,110739,223353,0
21,221478,444831,0
22,441152,885983,0
23,878696,1764679,0
24,1750236,3514915,0
25,3486279,7001194,0
26,6944408,13945602,0
27,13832988,27778590,0
28,27665976,55444566,0
29,55221213,110665779,0
30,110220948,220886727,0
