n,d_n,maxP,SSD_flag
1,3,3,1
2,4,7,1
3,6,13,1
4,1,14,1
5,1,15,0
6,2,17,0
7,23,40,0
8,31,71,0
9,64,135,0
10,121,256,0
11,242,498,0
12,483,981,0
13,942,1923,0
14,1883,3806,0
15,3735,7541,0
16,7406,14947,0
17,14691,29638,0
18,29140,58778,0
19,57797,116575,0
20,116077,232652,0
21,230729,463381,0
22,459575,922956,0
23,915415,1838371,0
24,1823424,3661795,0
25,3632157,7293952,0
26,7264314,14558266,0
27,14499488,29057754,0
28,28941179,57998933,0
29,57766281,115765214,0
30,115301833,231067047,0
