n,d_n,maxP,SSD_flag
1,1,1,1
2,1,2,1
3,3,5,1
4,3,8,1
5,7,15,1
6,13,28,1
7,23,51,1
8,46,97,1
9,89,186,1
10,171,357,1
11,329,686,1
12,658,1344,1
13,1293,2637,1
14,2540,5177,1
15,4991,10168,1
16,9811,19979,1
17,19622,39601,1
18,38915,78516,1
19,77172,155688,1
20,153051,308739,1
21,303562,612301,1
22,602133,1214434,1
23,1204266,2418700,1
24,2398721,4817421,1
25,4777820,9595241,1
26,9516725,19111966,1
27,18956278,38068244,1
28,37759505,75827749,1
29,75215448,151043197,1
30,150430896,301474093,1
