n,d_n,maxP,SSD_flag
1,1,1,1
2,5,6,1
3,1,7,0
4,2,9,0
5,3,12,0
6,11,23,0
7,16,39,0
8,38,77,0
9,68,145,0
10,133,278,0
11,260,538,0
12,515,1053,0
13,1014,2067,0
14,1990,4057,0
15,3912,7969,0
16,7691,15660,0
17,15515,31175,0
18,30637,61812,0
19,60759,122571,0
20,120504,243075,0
21,239018,482093,0
22,478036,960129,0
23,952160,1912289,0
24,1896629,3808918,0
25,3777743,7586661,0
26,7524849,15111510,0
27,14988939,30100449,0
28,29857374,59957823,0
29,59714748,119672571,0
30,119190478,238863049,0
