n,d_n,maxP,SSD_flag
1,4,4,1
2,1,5,1
3,6,11,1
4,2,13,1
5,2,15,0
6,16,31,0
7,25,56,0
8,45,101,0
9,88,189,0
10,176,365,0
11,336,701,0
12,670,1371,0
13,1315,2686,0
14,2585,5271,0
15,5082,10353,0
16,9988,20341,0
17,20152,40493,0
18,39792,80285,0
19,78914,159199,0
20,156513,315712,0
21,310441,626153,0
22,620882,1247035,0
23,1236682,2483717,0
24,2463376,4947093,0
25,4906600,9853693,0
26,9773408,19627101,0
27,19467902,39095003,0
28,38779291,77874294,0
29,77558582,155432876,0
30,154806723,310239599,0
