n,d_n,maxP,SSD_flag
1,2,2,1
2,2,4,1
3,2,6,0
4,1,7,0
5,1,8,0
6,10,18,0
7,14,32,0
8,28,60,0
9,54,114,0
10,107,221,0
11,214,435,0
12,417,852,0
13,820,1672,0
14,1612,3284,0
15,3224,6508,0
16,6394,12902,0
17,12681,25583,0
18,25148,50731,0
19,49879,100610,0
20,98938,199548,0
21,197876,397424,0
22,394140,791564,0
23,785056,1576620,0
24,1563718,3140338,0
25,3114755,6255093,0
26,6204362,12459455,0
27,12358845,24818300,0
28,24717690,49535990,0
29,49336442,98872432,0
30,98475008,197347440,0
