n,d_n,maxP,SSD_flag
1,3,3,1
2,3,6,1
3,5,11,1
4,1,12,1
5,1,13,0
6,2,15,0
7,23,38,0
8,28,66,0
9,59,125,0
10,113,238,0
11,226,464,0
12,451,915,0
13,878,1793,0
14,1755,3548,0
15,3482,7030,0
16,6905,13935,0
17,13697,27632,0
18,27168,54800,0
19,53885,108685,0
20,107770,216455,0
21,214662,431117,0
22,427569,858686,0
23,851656,1710342,0
24,1696407,3406749,0
25,3379117,6785866,0
26,6731066,13516932,0
27,13462132,26979064,0
28,26870379,53849443,0
29,53632988,107482431,0
30,107051314,214533745,0
