n,d_n,maxP,SSD_flag
1,5,5,1
2,3,8,1
3,6,14,1
4,1,15,1
5,1,16,0
6,2,18,0
7,27,45,0
8,31,76,0
9,68,144,0
10,129,273,0
11,258,531,0
12,515,1046,0
13,1002,2048,0
14,2003,4051,0
15,3975,8026,0
16,7882,15908,0
17,15635,31543,0
18,31012,62555,0
19,61509,124064,0
20,123020,247084,0
21,245036,492120,0
22,488069,980189,0
23,972163,1952352,0
24,1936444,3888796,0
25,3857253,7746049,0
26,7683494,15429543,0
27,15366988,30796531,0
28,30703992,61500523,0
29,61253439,122753962,0
30,122261842,245015804,0
