n,d_n,maxP,SSD_flag
1,5,5,1
2,2,7,1
3,3,10,1
4,1,11,0
5,1,12,0
6,15,27,0
7,19,46,0
8,39,85,0
9,75,160,0
10,149,309,0
11,282,591,0
12,564,1155,0
13,1109,2264,0
14,2179,4443,0
15,4283,8726,0
16,8417,17143,0
17,16834,33977,0
18,33386,67363,0
19,66208,133571,0
20,131307,264878,0
21,260435,525313,0
22,516587,1041900,0
23,1033174,2075074,0
24,2057931,4133005,0
25,4099028,8232033,0
26,8164670,16396703,0
27,16263132,32659835,0
28,32394957,65054792,0
29,64529479,129584271,0
30,129058958,258643229,0
