n,d_n,maxP,SSD_flag
1,2,2,1
2,3,5,1
3,5,10,1
4,1,11,1
5,1,12,0
6,12,24,0
7,22,46,0
8,36,82,0
9,71,153,0
10,142,295,0
11,271,566,0
12,520,1086,0
13,1062,2148,0
14,2066,4214,0
15,4061,8275,0
16,7980,16255,0
17,15960,32215,0
18,31649,63864,0
19,62778,126642,0
20,124494,251136,0
21,246922,498058,0
22,489783,987841,0
23,979566,1967407,0
24,1951152,3918559,0
25,3886344,7804903,0
26,7741039,15545942,0
27,15419300,30965242,0
28,30714106,61679348,0
29,61181290,122860638,0
30,122362580,245223218,0
