n,d_n,maxP,SSD_flag
1,2,2,1
2,4,6,1
3,3,9,1
4,1,10,1
5,1,11,0
6,12,23,0
7,20,43,0
8,37,80,0
9,71,151,0
10,141,292,0
11,273,565,0
12,542,1107,0
13,1064,2171,0
14,2091,4262,0
15,4111,8373,0
16,8081,16454,0
17,16303,32757,0
18,32192,64949,0
19,63842,128791,0
20,126620,255411,0
21,251149,506560,0
22,502298,1008858,0
23,1000485,2009343,0
24,1992889,4002232,0
25,3969475,7971707,0
26,7906758,15878465,0
27,15749674,31628139,0
28,31372728,63000867,0
29,62745456,125746323,0
30,125239763,250986086,0
