n,d_n,maxP,SSD_flag
1,2,2,1
2,4,6,1
3,6,12,1
4,1,13,1
5,1,14,0
6,14,28,0
7,22,50,0
8,42,92,0
9,79,171,0
10,158,329,0
11,301,630,0
12,580,1210,0
13,1170,2380,0
14,2288,4668,0
15,4497,9165,0
16,8836,18001,0
17,17371,35372,0
18,35043,70415,0
19,69205,139620,0
20,137240,276860,0
21,272192,549052,0
22,539887,1088939,0
23,1079774,2168713,0
24,2150712,4319425,0
25,4284053,8603478,0
26,8533063,17136541,0
27,16996921,34133462,0
28,33856602,67990064,0
29,67441012,135431076,0
30,134882024,270313100,0
