n,d_n,maxP,SSD_flag
1,1,1,1
2,4,5,1
3,3,8,1
4,2,10,1
5,2,12,0
6,11,23,0
7,20,43,0
8,33,76,0
9,71,147,0
10,137,284,0
11,267,551,0
12,528,1079,0
13,1036,2115,0
14,2039,4154,0
15,4007,8161,0
16,7877,16038,0
17,15962,32000,0
18,31449,63449,0
19,62370,125819,0
20,123704,249523,0
21,247408,496931,0
22,492777,989708,0
23,981547,1971255,0
24,1955217,3926472,0
25,3894472,7820944,0
26,7757495,15578439,0
27,15452620,31031059,0
28,30905240,61936299,0
29,61686776,123623075,0
30,123126144,246749219,0
