n,d_n,maxP,SSD_flag
1,3,3,1
2,2,5,1
3,5,10,1
4,1,11,1
5,1,12,0
6,14,26,0
7,21,47,0
8,37,84,0
9,73,157,0
10,146,303,0
11,277,580,0
12,533,1113,0
13,1087,2200,0
14,2116,4316,0
15,4159,8475,0
16,8172,16647,0
17,16344,32991,0
18,32411,65402,0
19,64289,129691,0
20,127491,257182,0
21,252866,510048,0
22,501573,1011621,0
23,1003146,2014767,0
24,1998120,4012887,0
25,3979896,7992783,0
26,7927381,15920164,0
27,15790473,31710637,0
28,31453455,63164092,0
29,62654044,125818136,0
30,125308088,251126224,0
