n,d_n,maxP,SSD_flag
1,3,3,1
2,1,4,1
3,5,9,1
4,2,11,1
5,2,13,0
6,14,27,0
7,22,49,0
8,41,90,0
9,79,169,0
10,158,327,0
11,300,627,0
12,600,1227,0
13,1178,2405,0
14,2315,4720,0
15,4551,9271,0
16,8944,18215,0
17,18046,36261,0
18,35634,71895,0
19,70668,142563,0
20,140158,282721,0
21,278001,560722,0
22,556002,1116724,0
23,1107453,2224177,0
24,2205962,4430139,0
25,4393878,8824017,0
26,8752122,17576139,0
27,17433576,35009715,0
28,34726994,69736709,0
29,69453988,139190697,0
30,138629975,277820672,0
