n,d_n,maxP,SSD_flag
1,6,6,1
2,6,12,1
3,3,15,1
4,1,16,1
5,1,17,0
6,2,19,0
7,28,47,0
8,35,82,0
9,67,149,0
10,133,282,0
11,266,548,0
12,501,1049,0
13,1002,2051,0
14,1969,4020,0
15,3871,7891,0
16,7609,15500,0
17,14952,30452,0
18,29904,60356,0
19,59307,119663,0
20,117612,237275,0
21,233255,470530,0
22,462639,933169,0
23,917669,1850838,0
24,1835338,3686176,0
25,3655724,7341900,0
26,7281544,14623444,0
27,14503781,29127225,0
28,28889950,58017175,0
29,57546645,115563820,0
30,114630651,230194471,0
