n,d_n,maxP,SSD_flag
1,1,1,1
2,2,3,1
3,6,9,1
4,4,13,1
5,4,17,1
6,14,31,1
7,24,55,1
8,42,97,1
9,84,181,1
10,164,345,1
11,314,659,1
12,604,1263,1
13,1208,2471,1
14,2374,4845,1
15,4664,9509,1
16,9164,18673,1
17,18014,36687,1
18,36028,72715,1
19,71452,144167,1
20,141696,285863,1
21,281018,566881,1
22,557372,1124253,1
23,1105580,2229833,1
24,2211160,4440993,1
25,4404306,8845299,1
26,8772584,17617883,1
27,17473716,35091599,1
28,34805736,69897335,1
29,69330454,139227789,1
30,138103536,277331325,1
