n,d_n,maxP,SSD_flag
1,6,6,1
2,4,10,1
3,4,14,1
4,1,15,0
5,1,16,0
6,2,18,0
7,3,21,0
8,30,51,0
9,41,92,0
10,77,169,0
11,154,323,0
12,307,630,0
13,612,1242,0
14,1224,2466,0
15,2415,4881,0
16,4789,9670,0
17,9501,19171,0
18,19002,38173,0
19,37850,76023,0
20,75393,151416,0
21,150174,301590,0
22,299124,600714,0
23,595833,1196547,0
24,1186877,2383424,0
25,2373754,4757178,0
26,4738007,9495185,0
27,9457012,18952197,0
28,18876174,37828371,0
29,37676955,75505326,0
30,75203736,150709062,0
