n,d_n,maxP,SSD_flag
1,6,6,1
2,3,9,1
3,5,14,1
4,1,15,0
5,1,16,0
6,2,18,0
7,26,44,0
8,31,75,0
9,65,140,0
10,125,265,0
11,250,515,0
12,499,1014,0
13,971,1985,0
14,1941,3926,0
15,3851,7777,0
16,7637,15414,0
17,15149,30563,0
18,30048,60611,0
19,59597,120208,0
20,119194,239402,0
21,237417,476819,0
22,472893,949712,0
23,941935,1891647,0
24,1876233,3767880,0
25,3737317,7505197,0
26,7444586,14949783,0
27,14889172,29838955,0
28,29718747,59557702,0
29,59318300,118876002,0
30,118399183,237275185,0
